id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages
17431,Moon,7.57,5238,Released,2009-06-12,9760104,97,False,/mvUAo9ACgmLpS4Ofc2IwD4n7WCt.jpg,5000000,http://www.sonyclassics.com/moon/,tt1182345,en,Moon,"With only three weeks left in his three year contract, Sam Bell is getting anxious to finally return to Earth. He is the only occupant of a Moon-based manufacturing facility along with his computer and assistant, GERTY. When he has an accident however, he wakens to find that he is not alone.",20.346,/35IU0Mq0zFsN1mYwDGts5mKc77n.jpg,The last place you'd ever expect to find yourself.,"Science Fiction, Drama","Lunar Industries, Liberty Films, Xingu Films, Limelight Fund, Stage 6 Films, Sony Pictures Classics, Independent","United Kingdom, United States of America","Spanish, English"
1954,The Butterfly Effect,7.56,6890,Released,2004-01-17,96060858,113,False,/yriYPLqyFqPW0QXaegT1KmWXk9a.jpg,13000000,,tt0289879,en,The Butterfly Effect,"A young man struggles to access sublimated childhood memories. He finds a technique that allows him to travel back into the past, to occupy his childhood body and change history. However, he soon finds that every change he makes has unexpected consequences.",30.387,/ea5iv7TWMh18fOKoRGgmtcg85Gx.jpg,Change one thing. Change everything.,"Science Fiction, Thriller","FilmEngine, Katalyst Films, BenderSpink, New Line Cinema","Canada, United States of America",English
335984,Blade Runner 2049,7.544,12331,Released,2017-10-04,259239658,164,False,/uKbX1ha7KWyTecvpPpRCB3iFfj3.jpg,150000000,http://bladerunnermovie.com/,tt1856101,en,Blade Runner 2049,"Thirty years after the events of the first film, a new blade runner, LAPD Officer K, unearths a long-buried secret that has the potential to plunge what's left of society into chaos. K's discovery leads him on a quest to find Rick Deckard, a former LAPD blade runner who has been missing for 30 years.",70.54,/gajva2L0rPYkEWjzgFlBXCAVBE5.jpg,The key to the future is finally unearthed.,"Science Fiction, Drama","Torridon Films, 16:14 Entertainment, Scott Free Productions, Columbia Pictures, Alcon Entertainment, Thunderbird Entertainment, Warner Bros. Pictures","Canada, Hungary, Mexico, Spain, United Kingdom, United States of America","English, Finnish, Hungarian, Japanese, Russian, Somali, Spanish"
601,E.T. the Extra-Terrestrial,7.512,10467,Released,1982-06-11,792965500,115,False,/9Kg322bGsEbmp94LjCCVGz3cpNw.jpg,10500000,http://www.et20.com/,tt0083866,en,E.T. the Extra-Terrestrial,"An alien is left behind on Earth and saved by the 10-year-old Elliot who decides to keep him hidden in his home. While a task force hunts for the extra-terrestrial, Elliot, his brother, and his little sister Gertie form an emotional bond with their new friend, and try to help him find his way home.",50.334,/an0nD6uq6byfxXCfk6lQBzdL2J1.jpg,He is afraid. He is alone. He is three million light years from home.,"Science Fiction, Adventure, Family, Fantasy","Universal Pictures, Amblin Entertainment",United States of America,English
520763,A Quiet Place Part II,7.511,5691,Released,2021-05-21,297400000,97,False,/z2UtGA1WggESspi6KOXeo66lvLx.jpg,61000000,https://www.aquietplacemovie.com,tt8332922,en,A Quiet Place Part II,"Following the events at home, the Abbott family now face the terrors of the outside world. Forced to venture into the unknown, they realize that the creatures that hunt by sound are not the only threats that lurk beyond the sand path.",46.269,/4q2hz2m8hubgvijz8Ez0T2Os2Yv.jpg,Silence is not enough.,"Science Fiction, Thriller, Horror","Paramount, Platinum Dunes, Sunday Night, Buffalo FilmWorks",United States of America,English
106,Predator,7.506,7265,Released,1987-06-12,98267558,107,False,/YL3GPOiDcNraIJOVDCZsoOBoDy.jpg,15000000,https://www.20thcenturystudios.com/movies/predator,tt0093773,en,Predator,A team of elite commandos on a secret mission in a Central American jungle come to find themselves hunted by an extraterrestrial warrior.,57.562,/9XibNLfmUWCg0PPydmyoCl1KxvF.jpg,Soon the hunt will begin.,"Science Fiction, Action, Adventure, Thriller","Silver Pictures, 20th Century Fox, Lawrence Gordon Productions, Davis Entertainment, Amercent Films, American Entertainment Partners L.P., Estudios Churubusco Azteca S.A.","Mexico, United States of America","English, Spanish"
206487,Predestination,7.442,5889,Released,2014-08-28,4942449,97,False,/u5JKxjMuKk0dVXqmS4e4gHo8pfg.jpg,5500000,https://www.sonypictures.com/movies/predestination,tt2397535,en,Predestination,"Predestination chronicles the life of a Temporal Agent sent on an intricate series of time-travel journeys designed to prevent future killers from committing their crimes. Now, on his final assignment, the Agent must stop the one criminal that has eluded him throughout time and prevent a devastating attack in which thousands of lives will be lost.",30.577,/38Xr1JnV1ZcLQ55zmdSp6n475cZ.jpg,To save the future he must reshape the past.,"Science Fiction, Thriller","Screen Queensland, Screen Australia, Blacklab Entertainment, Wolfhound Pictures",Australia,English
13475,Star Trek,7.432,9314,Released,2009-05-06,385680446,127,False,/q7M0JpPixbEYT8EhnI7wTEMONxz.jpg,150000000,https://www.paramountmovies.com/movies/star-trek-2009,tt0796366,en,Star Trek,"The fate of the galaxy rests in the hands of bitter rivals. One, James Kirk, is a delinquent, thrill-seeking Iowa farm boy. The other, Spock, a Vulcan, was raised in a logic-based society that rejects all emotion. As fiery instinct clashes with calm reason, their unlikely but powerful partnership is the only thing capable of leading their crew through unimaginable danger, boldly going where no one has gone before. The human adventure has begun again.",43.385,/9vaRPXj44Q2meHgt3VVfQufiHOJ.jpg,The future begins.,"Science Fiction, Action, Adventure","Paramount, Spyglass Entertainment, Bad Robot",United States of America,English
17654,District 9,7.423,8721,Released,2009-08-05,210819611,112,False,/jhM3wgWUrrOkz9r4xwV5cV5RhI4.jpg,30000000,http://www.d-9.com/,tt1136608,en,District 9,"Thirty years ago, aliens arrive on Earth. Not to conquer or give aid, but to find refuge from their dying planet. Separated from humans in a South African area called District 9, the aliens are managed by Multi-National United, which is unconcerned with the aliens' welfare but will do anything to master their advanced technology. When a company field agent contracts a mysterious virus that begins to alter his DNA, there is only one place he can hide: District 9.",35.709,/tuGlQkqLxnodDSk6mp5c2wvxUEd.jpg,You are not welcome here.,Science Fiction,"TriStar Pictures, Block / Hanson, WingNut Films, District 9","New Zealand, South Africa, United States of America","Afrikaans, Chichewa; Nyanja, Sotho, Xhosa, Zulu, English"
119450,Dawn of the Planet of the Apes,7.306,10321,Released,2014-06-26,710644566,130,False,/zlU8BIkgY7E6SMfD3USTWC6bchL.jpg,170000000,http://www.dawnofapes.com/,tt2103281,en,Dawn of the Planet of the Apes,"A group of scientists in San Francisco struggle to stay alive in the aftermath of a plague that is wiping out humanity, while Caesar tries to maintain dominance over his community of intelligent apes.",59.336,/kScdQEwS9jPEdnO23XjGAtaoRcT.jpg,One last chance for peace.,"Science Fiction, Action, Drama, Thriller","TSG Entertainment, Chernin Entertainment, Ingenious Media",United States of America,English
70160,The Hunger Games,7.193,20636,Released,2012-03-12,694394724,142,False,/yDbyVT8tTOgXUrUXNkHEUqbxb1K.jpg,75000000,http://www.thehungergames.movie/,tt1392170,en,The Hunger Games,"Every year in the ruins of what was once North America, the nation of Panem forces each of its twelve districts to send a teenage boy and girl to compete in the Hunger Games.  Part twisted entertainment, part government intimidation tactic, the Hunger Games are a nationally televised event in which “Tributes” must fight with one another until one survivor remains.  Pitted against highly-trained Tributes who have prepared for these Games their entire lives, Katniss is forced to rely upon her sharp instincts as well as the mentorship of drunken former victor Haymitch Abernathy.  If she’s ever to return home to District 12, Katniss must make impossible choices in the arena that weigh survival against humanity and life against love. The world will be watching.",29.577,/yXCbOiVDCxO71zI7cuwBRXdftq8.jpg,May The Odds Be Ever In Your Favor.,"Science Fiction, Adventure, Fantasy","Lionsgate, Color Force",United States of America,English
406990,What Happened to Monday,7.17,5687,Released,2017-08-18,27975429,123,False,/j7ij93mtHXAF8D3PjRSEaKPHpIE.jpg,20000000,,tt1536537,en,What Happened to Monday,"In a world where families are limited to one child due to overpopulation, a set of identical septuplets must avoid being put to a long sleep by the government and dangerous infighting while investigating the disappearance of one of their own.",39.927,/atOgZMJpMrTdpqvPiHVPfBhR61l.jpg,Seven sisters. One identity.,"Science Fiction, Thriller, Drama, Mystery, Action","Nexus Factory, Vendôme Pictures, Raffaella Productions, SND, Title Media, uMedia, uFund","Belgium, Germany, France, Romania, United Kingdom",English
49047,Gravity,7.162,14463,Released,2013-10-03,723192705,91,False,/a2n6bKD7qhCPCAEALgsAhWOAQcc.jpg,105000000,http://gravitymovie.warnerbros.com,tt1454468,en,Gravity,"Dr. Ryan Stone, a brilliant medical engineer on her first Shuttle mission, with veteran astronaut Matt Kowalsky in command of his last flight before retiring. But on a seemingly routine spacewalk, disaster strikes. The Shuttle is destroyed, leaving Stone and Kowalsky completely alone-tethered to nothing but each other and spiraling out into the blackness of space. The deafening silence tells them they have lost any link to Earth and any chance for rescue. As fear turns to panic, every gulp of air eats away at what little oxygen is left. But the only way home may be to go further out into the terrifying expanse of space.",31.024,/kZ2nZw8D681aphje8NJi8EfbL1U.jpg,Don't Let Go,"Science Fiction, Thriller, Drama","Esperanto Filmoj, Warner Bros. Pictures, Heyday Films","United Kingdom, United States of America",English
646380,Don't Look Up,7.135,7227,Released,2021-12-07,791863,138,False,/w4mdpbqx0NqsgNKZ170U0QDcyl3.jpg,75000000,https://www.netflix.com/title/81252357,tt11286314,en,Don't Look Up,Two American astronomers attempt to warn humankind about an approaching comet that will wipe out life on planet Earth.,29.694,/th4E1yqsE8DGpAseLiUrI60Hf8V.jpg,Based on truly possible events.,"Science Fiction, Comedy, Drama",Hyperobject Industries,United States of America,English
