id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages
423,The Pianist,8.382,8351,Released,2002-09-17,120072577,150,False,/dVr11o9or7AS8AMPfwjSpEU83iU.jpg,35000000,http://www.thepianistmovie.com/,tt0253474,en,The Pianist,"The true story of pianist Władysław Szpilman's experiences in Warsaw during the Nazi occupation. When the Jews of the city find themselves forced into a ghetto, Szpilman finds work playing in a café; and when his family is deported in 1942, he stays behind, works for a while as a laborer, and eventually goes into hiding in the ruins of the war-torn city.",49.528,/2hFvxCCWrTmCYwfy7yum0GKRi3Y.jpg,Music was his passion. Survival was his masterpiece.,"Drama, War","Canal+ Polska, Bac Films, Heritage Films, Studio Babelsberg, Agencja Produkcji Filmowej, FFF Bayern, Filmboard Berlin-Brandenburg (FBB), R.P. Productions, StudioCanal, Canal+, TVP, Runteam, FFA","France, Germany, Poland, United Kingdom","English, Polish, German, Russian"
244786,Whiplash,8.381,13891,Released,2014-10-10,13092000,107,False,/vNXGrknx4GjWLgmuNTftWZluIUl.jpg,3300000,http://sonyclassics.com/whiplash/,tt2582802,en,Whiplash,"Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.",54.495,/7fn624j5lj3xTme2SgiLCeuedmO.jpg,The road to greatness can take you to the edge.,"Drama, Music","Bold Films, Blumhouse Productions, Right of Way Films, Sierra/Affinity, Stage 6 Films, Sony Pictures Classics",United States of America,English
73,American History X,8.352,10729,Released,1998-07-01,23875127,119,False,/9LSsSPbP715XT9B7acIZzantPyX.jpg,20000000,,tt0120586,en,American History X,"Derek Vineyard is paroled after serving 3 years in prison for killing two African-American men. Through his brother, Danny Vineyard's narration, we learn that before going to prison, Derek was a skinhead and the leader of a violent white supremacist gang that committed acts of racial crime throughout L.A. and his actions greatly influenced Danny. Reformed and fresh out of prison, Derek severs contact with the gang and becomes determined to keep Danny from going down the same violent path as he did.",36.427,/euypWkaYFOLW3e5rLIcTAjWnhhT.jpg,Some Legacies Must End.,Drama,"New Line Cinema, Savoy Pictures, The Turman-Morrissey Company",United States of America,English
207,Dead Poets Society,8.312,10311,Released,1989-06-02,235860116,128,False,/hpzQHv8cA7j2Dn2CphOFYmllXzj.jpg,16400000,,tt0097165,en,Dead Poets Society,"At an elite, old-fashioned boarding school in New England, a passionate English teacher inspires his students to rebel against convention and seize the potential of every day, courting the disdain of the stern headmaster.",38.942,/ai40gM7SUaGA6fthvsd87o8IQq4.jpg,He was their inspiration. He made their lives extraordinary.,Drama,"Touchstone Pictures, Silver Screen Partners IV, A Steven Haft Production, Witt/Thomas Productions",United States of America,"English, Latin"
28,Apocalypse Now,8.282,7485,Released,1979-08-15,150000000,147,False,/9Qs9oyn4iE8QtQjGZ0Hp2WyYNXT.jpg,31500000,http://www.apocalypsenow.com,tt0078788,en,Apocalypse Now,"At the height of the Vietnam war, Captain Benjamin Willard is sent on a dangerous mission that, officially, ""does not exist, nor will it ever exist."" His goal is to locate - and eliminate - a mysterious Green Beret Colonel named Walter Kurtz, who has been leading his personal army on illegal guerrilla missions into enemy territory.",37.715,/eQVH91OSxh5I2uRfJuw4owd2Fq9.jpg,This is the end...,"Drama, War","United Artists, American Zoetrope",United States of America,"Khmer, English, French, Vietnamese"
77338,The Intouchables,8.277,16083,Released,2011-11-02,426588510,113,False,/bGksau9GGu0uJ8DJQ8DYc9JW5LM.jpg,13000000,,tt1675434,fr,Intouchables,A true story of two men who should never have met – a quadriplegic aristocrat who was injured in a paragliding accident and a young man from the projects.,41.656,/323BP0itpxTsO0skTwdnVmf7YC9.jpg,Sometimes you have to reach into someone else's world to find out what's missing in your own.,"Drama, Comedy","Gaumont, CinéCinéma, Quad Productions, Chaocorp, Ten Films, TF1, Canal+, TF1 Films Production",France,"English, French"
670,Oldboy,8.274,7790,Released,2003-11-21,15194593,120,False,/sdwjQEM869JFwMytTmvr6ggvaUl.jpg,3000000,,tt0364569,ko,올드보이,"With no clue how he came to be imprisoned, drugged and tortured for 15 years, a desperate businessman seeks revenge on his captors.",53.128,/pWDtjs568ZfOTMbURQBYuT4Qxka.jpg,"Laugh, and the world laughs with you. Weep, and you weep alone.","Drama, Thriller, Mystery, Action","Show East, CJ Entertainment, Egg Film, Cineclick Asia",South Korea,Korean
490132,Green Book,8.242,10542,Released,2018-11-16,319700000,130,False,/2Xe9lISpwXKhvKiHttbFfVRERQX.jpg,23000000,http://GreenBookFilm.com,tt6966692,en,Green Book,"Tony Lip, a bouncer in 1962, is hired to drive pianist Don Shirley on a tour through the Deep South in the days when African Americans, forced to find alternate accommodations and services due to segregation laws below the Mason-Dixon Line, relied on a guide called The Negro Motorist Green Book.",34.768,/7BsvSuDQuoqhWmU2fL7W2GOcZHU.jpg,Inspired by a True Friendship,"Drama, Comedy","Participant, DreamWorks Pictures, Cinetic Media",United States of America,"English, Italian, Russian"
16869,Inglourious Basterds,8.215,20746,Released,2009-08-19,321457747,153,False,/8pEnePgGyfUqj8Qa6d91OZQ6Aih.jpg,70000000,,tt0361748,en,Inglourious Basterds,"In Nazi-occupied France during World War II, a group of Jewish-American soldiers known as ""The Basterds"" are chosen specifically to spread fear throughout the Third Reich by scalping and brutally killing Nazis. The Basterds, lead by Lt. Aldo Raine soon cross paths with a French-Jewish teenage girl who runs a movie theater in Paris which is targeted by the soldiers.",59.162,/7sfbEnaARXDDhKm0CZ7D7uc2sbo.jpg,Once upon a time in Nazi occupied France...,"Drama, Thriller, War","The Weinstein Company, Universal Pictures, A Band Apart, Zehnte Babelsberg Film, Visiona Romantica, Peninsula Films","France, Germany, United States of America","German, English, French, Italian"
857,Saving Private Ryan,8.209,14658,Released,1998-07-24,481840909,169,False,/bdD39MpSVhKjxarTxLSfX6baoMP.jpg,70000000,,tt0120815,en,Saving Private Ryan,"As U.S. troops storm the beaches of Normandy, three brothers lie dead on the battlefield, with a fourth trapped behind enemy lines. Ranger captain John Miller and seven men are tasked with penetrating German-held territory and bringing the boy home.",59.745,/uqx37cS8cpHg8U35f9U5IBlrCV3.jpg,The mission is a man.,"Drama, History, War","Paramount, Amblin Entertainment, Mutual Film Company, DreamWorks Pictures, The Mark Gordon Company",United States of America,"Czech, German, English, French"
1124,The Prestige,8.203,14696,Released,2006-10-19,109676311,130,False,/xBDE2d6HM1aBKQRu4IT7SfPD9fs.jpg,40000000,http://wwws.warnerbros.de/theprestige/,tt0482571,en,The Prestige,"A mysterious story of two magicians whose intense rivalry leads them on a life-long battle for supremacy -- full of obsession, deceit and jealousy with dangerous and deadly consequences.",48.832,/Ag2B2KHKQPukjH7WutmgnnSNurZ.jpg,Are You Watching Closely?,"Drama, Mystery, Science Fiction","Warner Bros. Pictures, Touchstone Pictures, Newmarket Films, Syncopy","United Kingdom, United States of America",English
